,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,main_artist,song_name
3374,0.491,0.956,11,-1.538,1,0.392,0.0295,0.0,0.46,0.811,173.585,2igwFfvr1OAGX9SKDCPBwO,276920,4,Britney Spears,Oops!...I Did It Again
3375,0.209,0.417,3,-8.74,1,0.0338,0.164,0.00196,0.113,0.124,138.178,7LVHVU3tWfcxj5aiPFEW4Q,295533,4,Rihanna,Pon de Replay
3376,0.894,0.791,2,-4.699,1,0.112,0.0183,0.0,0.0388,0.583,105.018,5rb9QrpfcKFHM1EUbSIurX,250373,4,Justin Timberlake,SexyBack (feat. Timbaland)
3377,0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398,0ntQJM78wzOLVeCUAW7Y45,203347,4,P!nk,Raise Your Glass
3378,0.618,0.938,9,-3.442,1,0.0456,0.0179,0.0,0.167,0.875,91.455,3ZOEytgrvLwQaqXreDs2Jx,269000,4,JAY-Z,Run This Town
3379,0.755,0.837,2,-2.718,0,0.142,0.0991,0.0,0.289,0.714,120.028,0HPD5WQqrq7wPWR7P7Dw1i,199693,4,Green Day,Boulevard of Broken Dreams
3380,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,2PpruBYCo4H7WOBJ7Q2EwM,235213,4,Plain White T's,Hey There Delilah
3381,0.731,0.807,3,-6.492,0,0.1,0.181,0.751,0.319,0.765,114.759,2bLqfJjuC5syrsgDsZfGmn,179120,4,USHER,My Boo
3382,0.643,0.849,2,-5.428,1,0.0526,0.0371,0.0,0.058,0.903,162.152,6GG73Jik4jUlQCkKg9JuGO,165853,4,Nelly,Dilemma
3383,0.617,0.717,10,-7.858,0,0.153,0.00564,0.0,0.408,0.49,103.992,0j2T0R9dR9qdJYsB7ciXhf,311867,4,Sean Kingston,Beautiful Girls
3384,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,0SiywuOBRcynK0uKGWdCnn,294573,4,Stromae,Alors on danse - Radio Edit
3385,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,0BCPKOYdS2jbQ8iyB56Zns,307880,4,Toploader,Dancing in the Moonlight
3386,0.802,0.785,9,-4.781,1,0.207,0.14,0.0,0.123,0.435,99.998,2wGSgTmgSF3xjRrHkTc25R,206400,4,Jay Sean,Down
3387,0.78,0.768,6,-4.325,0,0.238,0.0371,2.34e-06,0.518,0.507,80.063,3UmaczJpikHgJFyBTAJVoz,404107,4,Rihanna,Disturbia
3388,0.472,0.671,4,-4.649,1,0.029,0.0129,0.0,0.159,0.0681,82.952,77loZpT5Y5PRP1S451P9Yz,232800,4,Mary J. Blige,Family Affair
3389,0.843,0.806,4,-5.946,0,0.269,0.143,0.0,0.0771,0.613,94.948,0I3q5fE6wg7LIfHGngUTnV,270507,4,Owl City,Fireflies
3390,0.589,0.89,4,-3.719,0,0.0603,0.000481,0.00082,0.201,0.692,90.598,5W8YXBz9MTIDyrpYaCg2Ky,199907,4,Fall Out Boy,"Sugar, We're Goin Down"
3391,0.951,0.6,0,-4.675,0,0.0685,0.106,0.0,0.0712,0.822,125.04,0k2GOhqsrxDTAbFFSdNJjT,218573,4,Bruno Mars,Grenade
3392,0.56,0.595,9,-4.53,1,0.0274,0.199,6.47e-05,0.132,0.144,104.011,5hnyJvgoWiQUYZttV4wXy6,267960,4,Miley Cyrus,Party In The U.S.A.
3393,0.796,0.777,6,-4.81,1,0.0397,0.0261,0.000358,0.121,0.787,132.722,4wH4dJgrsxONID6KS2tDQM,258893,4,Soulja Boy,Kiss Me Thru The Phone
3394,0.712,0.862,5,-4.612,0,0.0378,0.0525,0.0,0.093,0.809,95.051,6ECp64rv50XVz93WvxXMGF,206200,4,Natasha Bedingfield,Unwritten
3395,0.446,0.764,10,-5.042,1,0.033,0.00135,0.0,0.099,0.543,172.094,0gmbgwZ8iqyMPmXefof8Yf,223840,4,Destiny's Child,Say My Name
3396,0.918,0.609,10,-5.64,0,0.0791,0.0928,0.0,0.139,0.304,128.008,0CAfXk7DXMnon4gLudAp7J,231400,4,Amy Macdonald,This Is The Life
3397,0.657,0.734,8,-4.832,0,0.484,0.149,0.0,0.139,0.434,91.03,5SkRLpaGtvYPhw02vZhQQ9,223507,4,Rihanna,Rude Boy
3398,0.796,0.766,7,-5.974,1,0.238,0.0742,0.0,0.0827,0.558,110.034,3iVcZ5G6tvkXZkZKlMpIUs,219333,4,Red Hot Chili Peppers,Dani California
3399,0.834,0.699,5,-3.222,1,0.178,0.111,0.0,0.131,0.809,94.086,0xmjwnQ3FNE6HuWCt2nHdZ,272533,4,The Killers,When You Were Young
3400,0.872,0.872,1,-6.328,1,0.139,0.0476,0.00112,0.0543,0.809,116.948,2aI21FnmY7TJVKeMaoQZ0t,223080,4,Estelle,American Boy
3401,0.922,0.909,10,-2.429,0,0.27,0.0281,0.0,0.0856,0.309,95.295,4LwU4Vp6od3Sb08CsP99GC,161507,4,Fall Out Boy,"Dance, Dance"
3402,0.609,0.444,7,-9.129,1,0.106,0.603,6.86e-06,0.104,0.166,118.402,3XVBdLihbNbxUwZosxcGuJ,228707,3,Eminem,Lose Yourself
3403,0.629,0.696,1,-5.572,0,0.348,0.0195,0.0,0.0554,0.623,93.034,1PS1QMdUqOal0ai3Gt7sDQ,207627,4,Kylie Minogue,Can't Get You out of My Head
3404,0.614,0.574,11,-7.961,1,0.466,0.0253,3.2e-05,0.38,0.755,125.173,5D2mYZuzcgjpchVY1pmTPh,209107,5,MGMT,Electric Feel
3405,0.871,0.701,5,-5.594,0,0.0458,0.257,7.52e-06,0.0589,0.716,126.975,5r5cp9IpziiIsR6b93vcnQ,198440,4,Sean Paul,Get Busy
3406,0.788,0.844,2,-3.131,1,0.0334,0.25,0.000678,0.0723,0.382,113.324,6ic8OlLUNEATToEFU3xmaH,251240,4,Nelly,Hot In Herre
3407,0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035,5fVZC9GiM4e8vu99W0Xf6J,262533,4,P!nk,So What
3408,0.835,0.669,6,-5.582,0,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668,0ByMNEPAPpOR5H69DVrTNy,267080,4,Florence + The Machine,Dog Days Are Over
3409,0.651,0.663,0,-5.569,0,0.0281,0.228,0.0,0.0994,0.465,102.0,4llK75pXNWZz6KAho2Gp16,259453,4,Taio Cruz,Dynamite
3410,0.892,0.714,4,-6.055,0,0.141,0.201,0.000234,0.0521,0.817,100.972,1AWQoqb9bSvzTjaLralEkT,267267,4,My Chemical Romance,Welcome to the Black Parade
3411,0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,5xEM5hIgJ1jjgcEBfpkt2F,244507,4,Kings of Leon,Use Somebody
3412,0.277,0.663,4,-8.821,0,0.0377,0.000409,0.00051,0.136,0.527,104.561,20I8RduZC2PWMWTDCZuuAN,237027,4,Chris Brown,Forever
3413,0.403,0.422,7,-13.964,0,0.0373,0.134,2.05e-05,0.0861,0.378,122.728,3FAclTFfvUuQYnEsptbK8w,241293,4,Akon,Right Now (Na Na Na)
3414,0.924,0.74,8,-1.299,1,0.0774,0.0827,0.0,0.163,0.621,133.974,7iXF2W9vKmDoGAhlHdpyIa,222293,4,MGMT,Kids
3415,0.739,0.511,9,-7.844,1,0.0362,0.167,1.34e-06,0.133,0.542,96.038,2nGFzvICaeEWjIrBrL2RAx,215360,4,Ne-Yo,Miss Independent
3416,0.853,0.606,0,-4.596,1,0.0713,0.0561,0.0,0.313,0.654,94.759,3WkibOpDF7cQ5xntM1epyf,227600,4,Rise Against,Savior
3417,0.546,0.814,7,-5.146,1,0.0314,0.023,0.0,0.0972,0.146,104.98,3ZffCQKLFLUvYM59XKLbVm,285653,4,Modjo,Lady - Hear Me Tonight
3418,0.646,0.77,2,-6.596,0,0.226,0.00249,0.0,0.0715,0.681,99.165,5IVuqXILoxVWvWEPm82Jxr,236133,4,Limp Bizkit,Behind Blue Eyes
3419,0.452,0.574,6,-8.336,1,0.31,0.246,0.0,0.189,0.58,92.791,6brl7bwOHmGFkNw3MBqssT,207187,4,Foo Fighters,Best of You
3420,0.433,0.959,9,-4.04,1,0.0431,0.000917,0.0,0.028,0.365,172.984,7x8dCjCr0x6x2lXKujYD34,269373,4,Peter Bjorn and John,Young Folks
3421,0.794,0.832,1,-4.862,0,0.0407,0.237,1.14e-05,0.203,0.871,107.657,2lnzGkdtDj5mtlcOW2yRtG,196160,4,Avril Lavigne,Sk8er Boi
3422,0.459,0.891,10,-5.057,0,0.0623,0.00511,0.0,0.106,0.588,154.837,3Zwu2K0Qa5sT6teCCHPShP,203507,4,Lady Gaga,Poker Face
3423,0.622,0.469,3,-6.798,0,0.0363,0.00454,2.25e-06,0.0335,0.679,77.019,6FB3v4YcR57y4tXFcdxI1E,219720,4,Britney Spears,Womanizer
3424,0.751,0.834,1,-5.444,0,0.0437,0.3,1.77e-05,0.355,0.894,95.053,6naxalmIoLFWR0siv8dnQQ,211160,4,Timbaland,Give It To Me
3425,0.779,0.64,7,-8.415,1,0.159,0.000155,0.00077,0.101,0.498,99.019,4TsmezEQVSZNNPv5RJ65Ov,246960,4,Shaggy,Angel
3426,0.967,0.583,7,-5.562,0,0.0789,0.0584,0.0,0.0519,0.964,117.0,0O45fw2L5vsWpdsOdXwNAR,242733,4,Nelly,Ride Wit Me
3427,0.7,0.709,7,-5.006,1,0.0838,0.0048,0.0,0.029,0.624,122.019,1gv4xPanImH17bKZ9rOveR,202960,4,t.A.T.u.,All The Things She Said
3428,0.632,0.924,1,-1.802,1,0.29,0.281,0.0,0.263,0.441,86.844,7LR85XLWw2yXqKBSI5brbG,267520,4,Muse,Uprising
3429,0.496,0.682,8,-4.095,1,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,5GorCbAP4aL0EJ16frG2hd,262333,4,Snoop Dogg,Drop It Like It's Hot
3430,0.656,0.291,2,-10.572,1,0.0293,0.872,0.0,0.114,0.298,103.971,4RCWB3V8V0dignt99LZ8vH,232533,4,3 Doors Down,Here Without You
3431,0.662,0.507,5,-8.238,1,0.118,0.257,0.0,0.0465,0.676,86.412,68vgtRHr7iZHpzGpon6Jlo,223440,4,Shakira,La Tortura (feat. Alejandro Sanz)
3432,0.727,0.552,2,-8.074,0,0.14,0.227,0.000164,0.198,0.607,168.189,0ARK753YaiJbpLUk7z5yIM,289160,4,blink-182,I Miss You
3433,0.762,0.661,1,-6.075,0,0.0687,0.15,0.0,0.256,0.769,130.009,1hGy2eLcmC8eKx7qr1tOqx,225373,4,Bruno Mars,Marry You
3434,0.791,0.59,1,-9.206,0,0.0793,0.0994,0.00203,0.065,0.714,119.951,2GYHyAoLWpkxLVa4oYTVko,206067,4,James Blunt,You're Beautiful
3435,0.632,0.856,10,-3.463,1,0.0348,0.0624,0.0,0.347,0.867,119.397,3Fzlg5r1IjhLk2qRw667od,232693,4,Keane,Somewhere Only We Know
3436,0.727,0.68,2,-4.498,1,0.0286,0.0101,0.0,0.0821,0.728,132.012,6cmm1LMvZdB5zsCwX5BjqE,212507,4,Mike Posner,Cooler Than Me - Single Mix
3437,0.707,0.813,11,-4.515,0,0.0571,0.0863,0.0,0.168,0.722,124.921,2VOomzT6VavJOGBeySqaMc,238627,4,Flo Rida,Right Round
3438,0.911,0.551,8,-3.75,0,0.0449,0.132,4.12e-05,0.0863,0.969,92.887,3aw9iWUQ3VrPQltgwvN9Xu,265867,4,Red Hot Chili Peppers,By the Way
3439,0.512,0.662,3,-6.797,1,0.0439,0.0275,0.0,0.118,0.472,180.114,3DamFFqW32WihKkTVlwTYQ,228347,4,Norah Jones,Don't Know Why
3440,0.494,0.842,7,-4.784,1,0.0843,0.00579,0.0,0.122,0.574,162.011,2TfSHkHiFO4gRztVIkggkE,229093,4,The Calling,Wherever You Will Go
3441,0.704,0.558,2,-7.273,0,0.0542,0.148,0.0,0.107,0.245,110.444,2tJulUYLDKOg9XrtVkMgcJ,222091,4,Taylor Swift,We Are Never Ever Getting Back Together
3442,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,5Q0Nhxo0l2bP3pNjpGJwV1,202067,4,Black Eyed Peas,I Gotta Feeling
3443,0.758,0.712,7,-3.781,1,0.112,0.0185,0.0,0.0677,0.795,149.998,2q4rjDy9WhaN3o9MvDbO21,193387,4,Leona Lewis,Bleeding Love
3444,0.706,0.8,5,-6.333,1,0.0399,0.00584,0.0,0.0822,0.629,100.011,3U5JVgI2x4rDyHGObzJfNf,259333,4,Eric Prydz,Call on Me - Radio Mix
3445,0.713,0.678,5,-3.525,0,0.102,0.273,0.0,0.149,0.734,138.009,7H6ev70Weq6DdpZyyTmUXk,271333,4,Beyoncé,Halo
3446,0.628,0.882,1,-5.024,0,0.0323,0.259,0.0,0.065,0.853,95.083,2T3jgoAMbBXiMMD8pSc6QL,184413,4,Britney Spears,Circus
3447,0.563,0.75,11,-4.496,1,0.127,0.113,0.0,0.0788,0.812,173.906,60jzFy6Nn4M0iD1d94oteF,222920,4,Green Day,21 Guns
3448,0.556,0.913,0,-2.36,1,0.0437,0.0193,8.59e-06,0.346,0.73,96.184,10Nmj3JCNoMeBQ87uw5j8k,282160,4,Seether,Fake It
3449,0.467,0.988,11,-3.313,1,0.112,0.000152,0.0484,0.28,0.321,130.433,70wYA8oYHoMzhRRkARoMhU,220427,4,Justin Timberlake,Cry Me a River
3450,0.693,0.729,0,-2.99,1,0.378,0.171,0.0,0.07,0.521,117.848,6etwirSInfuJrSOlogS6Sh,284733,4,Eve,Let Me Blow Ya Mind
3451,0.622,0.961,11,-3.198,0,0.154,0.00523,0.0,0.0854,0.449,114.452,0a7BloCiNzLDD9qSQHh5m7,180267,4,The Killers,Human
3452,0.692,0.744,2,-4.565,1,0.257,0.00868,0.000423,0.359,0.0612,171.374,5Z01UMMf7V1o0MzF86s6WJ,326467,4,50 Cent,In Da Club
3453,0.612,0.84,11,-3.145,0,0.0509,0.112,0.0,0.116,0.438,129.042,2V65y3PX4DkRhy1djlxd9p,212862,4,The Weeknd,Starboy
3454,0.755,0.837,2,-2.718,0,0.142,0.0991,0.0,0.289,0.714,120.028,0HPD5WQqrq7wPWR7P7Dw1i,199693,4,"Tyler, The Creator",See You Again (feat. Kali Uchis)
3455,0.789,0.706,11,-4.233,0,0.0429,0.112,1.71e-05,0.0586,0.638,125.911,2ENexcMEMsYk0rVJigVD3i,235493,4,The Neighbourhood,Sweater Weather
3456,0.515,0.479,3,-7.458,1,0.0261,0.544,0.00598,0.191,0.284,88.964,0rKtyWc8bvkriBthvHKY8d,209274,4,Bruno Mars,Locked out of Heaven
3457,0.872,0.391,0,-9.144,0,0.242,0.469,4.13e-06,0.297,0.437,134.021,7m9OqQk4RVRkw9JJdeAw96,119133,4,Tom Odell,Another Love
3458,0.579,0.736,6,-3.863,0,0.0527,0.31,0.0,0.198,0.613,127.999,2P4OICZRVAQcYAV2JReRfj,230613,4,Taylor Swift,Lover
3459,0.63,0.804,6,-4.183,1,0.0363,0.215,0.0,0.253,0.492,123.146,3a1lNhkSLSkpJE4MSHpDu9,220293,4,J. Cole,No Role Modelz
3460,0.614,0.318,7,-12.695,1,0.0478,0.896,0.00239,0.0795,0.112,119.959,04sN26COy28wTXYj3dMoiZ,180933,4,Frank Ocean,Pink + White
3461,0.672,0.655,10,-5.021,0,0.0311,0.0362,0.0,0.117,0.556,134.945,6Qn5zhYkTa37e91HC1D7lb,201240,4,Billie Eilish,lovely (with Khalid)
3462,0.404,0.664,1,-6.698,1,0.0407,0.542,0.00402,0.11,0.0949,107.747,1NZs6n6hl8UuMaX0UC0YTz,351640,4,Lewis Capaldi,Someone You Loved
3463,0.749,0.463,11,-8.433,1,0.0842,0.21,0.0382,0.338,0.189,90.035,60ynsPSSKe6O3sfwRnIBRf,226987,4,Arctic Monkeys,Why'd You Only Call Me When You're High?
3464,0.874,0.692,5,-5.28,0,0.0431,0.0412,7.24e-05,0.324,0.937,116.017,55h7vJchibLdUkxdlX3fK7,178560,4,Imagine Dragons,Believer
3465,0.696,0.921,0,-3.755,1,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,0SiywuOBRcynK0uKGWdCnn,294573,4,Ed Sheeran,Perfect
3466,0.774,0.753,4,-5.446,0,0.0517,0.152,0.0,0.0371,0.896,119.002,76hfruVvmfQbw0eYn1nmeC,219147,4,Bruno Mars,When I Was Your Man
3467,0.778,0.547,2,-7.273,1,0.0489,0.346,0.000302,0.132,0.441,95.002,1mKXFLRA179hdOWQBwUk9e,242733,4,Harry Styles,Watermelon Sugar
3468,0.581,0.963,11,-4.087,1,0.0981,0.0295,0.0,0.139,0.788,129.992,3cHyrEgdyYRjgJKSOiOtcS,204160,4,Miguel,Sure Thing
3469,0.773,0.758,1,-4.993,1,0.0381,0.0422,0.0,0.305,0.925,144.033,6RtPijgfPKROxEzTHNRiDp,224840,4,Drake,One Dance
3470,0.728,0.859,5,-5.237,0,0.137,0.0401,0.0,0.111,0.535,65.043,6epn3r7S14KUqlReYr77hA,214240,4,Post Malone,Circles
3471,0.346,0.552,0,-6.864,0,0.0282,0.417,0.0,0.114,0.0789,75.881,6VObnIkLVruX4UVyxWhlqm,286480,4,Bruno Mars,That's What I Like
3472,0.732,0.75,11,-6.366,0,0.231,0.00264,0.0,0.109,0.401,155.096,7GX5flRQZVHRAGd6B4TmDO,182707,4,Arctic Monkeys,Do I Wanna Know?
3473,0.742,0.882,7,-2.862,1,0.117,0.0466,0.0,0.206,0.463,102.04,48QmG1dfvMuYLxMPt7KSRA,221176,4,One Direction,Night Changes
3474,0.771,0.671,2,-5.617,1,0.0553,0.00929,0.0,0.0637,0.714,85.026,6RRNNciQGZEXnqk8SQ9yv5,171360,4,Ed Sheeran,Shape of You
3475,0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,1gihuPhrLraKYrJMAEONyc,206413,4,The Weeknd,The Hills
3476,0.596,0.854,7,-5.114,0,0.463,0.0169,0.0,0.124,0.152,120.274,2iUXsYOEPhVqEBwsqP70rE,203418,4,Avicii,Wake Me Up
3477,0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,6i0V12jOa3mr6uu4WYhUBr,195920,4,Imagine Dragons,Thunder
3478,0.704,0.611,2,-6.112,1,0.0409,0.217,0.0,0.0812,0.22,100.0,2FY7b99s15jUprqC0M5NCT,189467,4,OneRepublic,Counting Stars
3479,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,2ekn2ttSfGqwhhate0LSR0,209320,4,Twenty One Pilots,Stressed Out
3480,0.603,0.67,2,-3.882,0,0.0249,0.00408,1.68e-06,0.112,0.446,107.993,73CMRj62VK8nUS4ezD2wvi,242974,4,Shawn Mendes,There's Nothing Holdin' Me Back
3481,0.646,0.823,2,-4.123,0,0.0394,0.213,0.0,0.322,0.418,128.035,7MmG8p0F9N3C4AXdK6o6Eb,227267,4,Coldplay,A Sky Full of Stars
3482,0.654,0.76,0,-3.669,0,0.045,0.0797,0.0,0.299,0.41,99.945,09CtPGIpYB4BrO8qb1RGsF,200787,4,Lana Del Rey,Young And Beautiful
3483,0.671,0.673,11,-6.941,0,0.0444,0.148,5.29e-05,0.304,0.494,121.963,1SOClUWhOi8vHZYMz3GluK,237720,4,Calvin Harris,One Kiss (with Dua Lipa)
3484,0.468,0.779,9,-4.839,1,0.0779,0.112,0.000373,0.101,0.26,173.799,1yvMUkIOTeUNtNWlWRgANS,217747,4,Alec Benjamin,Let Me Down Slowly
3485,0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076,2iuZJX9X9P0GKaE93xcPjk,235493,4,The Weeknd,Call Out My Name
3486,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,0.756,102.071,6FE2iI43OZnszFLuLtvvmg,175427,4,Avicii,The Nights
3487,0.697,0.683,1,-2.881,0,0.117,0.0372,0.0,0.137,0.603,96.133,2BgEsaKNfHUdlh97KmvFyo,186987,4,Drake,Passionfruit
3488,0.721,0.802,1,-5.797,1,0.0583,0.0921,0.0,0.694,0.724,124.022,2bJvI42r8EF3wxjOuDav4r,229360,4,Tame Impala,The Less I Know The Better
3489,0.731,0.445,0,-8.418,1,0.0533,0.0586,1.96e-05,0.14,0.106,117.97,55n9yjI6qqXh5F2mYvUc2y,247160,4,The Neighbourhood,Daddy Issues
3490,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,3ee8Jmje8o58CHK66QrVC2,166606,4,Shawn Mendes,Treat You Better
3491,0.745,0.642,7,-6.257,0,0.287,0.0204,0.0,0.0658,0.226,179.974,1lOe9qE0vR9zwWQAOk6CoO,131240,4,Sam Smith,Too Good At Goodbyes
3492,0.602,0.843,0,-4.831,1,0.0593,0.000688,5.27e-05,0.0682,0.526,128.003,190jyVPHYjAqEaOGmMzdyk,227987,4,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse
3493,0.641,0.922,2,-4.457,1,0.0786,0.0291,0.0,0.0862,0.847,146.078,3bidbhpOYeV4knp8AIu8Xn,258343,4,Ed Sheeran,Photograph
3494,0.647,0.822,5,-4.662,0,0.183,0.219,0.0,0.0908,0.962,160.019,60nZcImufyMA1MKQY3dcCH,232720,4,John Legend,All of Me
3495,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,6lanRgr6wXibZr8KgzXxBl,285120,3,Travis Scott,goosebumps
3496,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,2Foc5Q5nqNiosCNqttzHof,248413,4,Billie Eilish,everything i wanted
3497,0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,1i1fxkWeaMmKEB4T7zqbzK,208373,4,Drake,God's Plan
3498,0.674,0.428,7,-9.504,1,0.122,0.121,0.0,0.132,0.337,84.878,2dLLR6qlu5UJ5gk0dKz0h3,190185,4,The Chainsmokers,Closer
3499,0.842,0.734,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958,22vgEDb5hykfaTwLuskFGD,181027,4,Maroon 5,Memories
3500,0.753,0.678,5,-5.421,1,0.0644,0.085,1.64e-06,0.13,0.583,96.006,1p80LdxRV74UKvL8gnD7ky,231827,4,Sam Smith,I'm Not The Only One
3501,0.72,0.706,1,-4.719,1,0.0473,0.0684,0.0,0.166,0.62,133.002,7DnAm9FOTWE3cUvso43HhI,187436,4,J Balvin,LA CANCIÓN
3502,0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966,3e9HZxeyfWwjeyPAMmWSSQ,207320,4,French Montana,Unforgettable
3503,0.679,0.587,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.003,7MXVkk9YMctZqd1Srtv4MB,230453,4,Lewis Capaldi,Before You Go
3504,0.558,0.559,6,-9.222,1,0.0959,0.371,7.49e-06,0.109,0.62,78.558,7KA4W4McWYRpgf0fWsJZWB,180387,4,Travis Scott,SICKO MODE
3505,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,2QjOHCTQ1Jl3zawyYOpxh6,240400,4,Bruno Mars,Just the Way You Are
3506,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,3w3y8KPTfNeOKPiqUTakBh,233478,4,Cigarettes After Sex,Apocalypse
3507,0.445,0.537,4,-8.532,0,0.04,0.695,1.65e-05,0.0944,0.131,122.769,3JvKfv6T31zO0ini8iNItO,244360,4,Taylor Swift,Look What You Made Me Do
3508,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,1dGr1c8CrMLDpV6mPbImSI,221307,4,One Direction,What Makes You Beautiful
3509,0.69,0.521,10,-8.492,0,0.339,0.324,0.0,0.0534,0.494,100.028,68Dni7IE4VyPkTOH9mRWHr,292799,4,Maroon 5,Maps
3510,0.545,0.545,9,-7.362,1,0.107,0.667,5.48e-05,0.417,0.549,159.94,3xKsf9qdS1CyvXSMEid6g8,184516,3,Justin Bieber,Love Yourself
3511,0.351,0.296,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.284,0u2P5u6lvoDfwTYjAADbn4,200186,4,Post Malone,rockstar (feat. 21 Savage)
3512,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,7qEHsqek33rTcFNT9PFqLf,182161,4,Kendrick Lamar,All The Stars (with SZA)
3513,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,086myS9r57YsLbJpU0TgK9,161124,4,Rihanna,Love On The Brain
3514,0.776,0.78,10,-4.374,0,0.128,0.0622,0.0,0.081,0.666,124.949,0pqnGHJpmpxLKifKRmU6WP,204347,4,Harry Styles,Adore You
3515,0.599,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,0tgVpDi06FyKpA1z0VMD4v,263400,3,J. Cole,Wet Dreamz
3516,0.612,0.28,0,-8.648,1,0.0434,0.932,0.0,0.088,0.387,72.795,0nJW01T7XtvILxQgC5J7Wh,213827,4,DJ Snake,Let Me Love You
3517,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,6UelLqGlWMcVH1E5c4H7lY,174000,4,Coldplay,Paradise
3518,0.684,0.607,11,-8.127,0,0.1,0.0267,0.000307,0.191,0.498,81.001,0JXXNGljqupsJaZsgSbMZV,195373,4,Sam Smith,Stay With Me
3519,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,1zi7xx7UVEFkmKfv06H8x0,173987,4,Frank Ocean,Lost
3520,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,21jGcNKet2qwijlDFuPiPb,215280,4,Ariana Grande,7 rings
3521,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,0KKkJNfGyhkQ5aFogxQAPU,206693,4,Foster The People,Pumped Up Kicks
3522,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,5FVd6KXrgO9B3JPmC8OPst,272394,4,Juice WRLD,Lucid Dreams
3523,0.672,0.52,8,-7.747,1,0.0353,0.859,0.0,0.115,0.37,120.001,5O2P9iiztwhomNh8xkR9lJ,226600,4,Lil Baby,Drip Too Hard (Lil Baby & Gunna)
3524,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,7qiZfU4dY1lWllzX7mPBI3,233713,4,WALK THE MOON,Shut Up and Dance
3525,0.585,0.564,0,-7.063,0,0.0515,0.0671,0.0,0.135,0.137,113.003,7fBv7CLKzipRk6EC6TWHOB,242253,4,The Weeknd,Can't Feel My Face
3526,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,0nrRP2bk19rLc0orkWPQk2,247427,4,Mark Ronson,Uptown Funk (feat. Bruno Mars)
3527,0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,1zB4vmk8tFRmM9UULNzbLB,187147,4,Måneskin,Beggin'
3528,0.664,0.705,1,-4.972,0,0.0382,0.0654,0.0,0.118,0.477,122.016,2tpWsVSb9UEmDRxAl1zhX1,257267,4,Kendrick Lamar,LOVE. FEAT. ZACARI.
3529,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,3CRDbSIZ4r5MsZ0YwxuEkn,202333,4,Billie Eilish,when the party's over
